time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,relative_humidity_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max
2015-01-01,2.0,4.2,-0.5,-3.5,-1.3,39,0.0,0.0,0.0,0.0,6.09,9.6
2015-01-02,3.5,7.0,-0.3,-0.2,3.3,54,0.0,0.0,0.0,0.0,2.5,4.8
2015-01-03,5.9,10.6,1.9,1.7,6.9,60,0.0,0.0,0.0,0.0,4.88,7.7
2015-01-04,8.7,14.2,4.6,5.6,11.1,59,0.0,0.0,0.0,0.0,4.36,5.8
2015-01-05,10.9,14.6,6.9,7.8,12.9,75,0.0,0.0,0.0,0.0,6.08,8.3
2015-01-06,6.4,10.2,2.4,1.6,5.9,74,1.9,1.3,0.42,6.0,7.05,11.4
2015-01-07,3.8,5.8,2.0,-0.7,1.1,63,0.0,0.0,0.0,0.0,4.61,8.1
2015-01-08,3.5,6.9,0.3,-0.4,2.2,62,0.0,0.0,0.0,0.0,3.48,6.4
2015-01-09,5.6,9.1,2.9,2.7,6.0,71,0.0,0.0,0.0,0.0,2.52,4.8
2015-01-10,6.5,10.6,3.4,3.7,8.1,76,0.0,0.0,0.0,0.0,3.05,4.5
2015-01-11,7.3,12.7,3.6,4.2,9.9,74,0.0,0.0,0.0,0.0,5.02,8.0
2015-01-12,6.0,8.5,4.0,1.8,4.4,74,0.0,0.0,0.0,0.0,4.96,8.4
2015-01-13,6.6,8.3,5.4,3.1,5.0,81,7.7,7.7,0.0,12.0,4.97,7.6
2015-01-14,7.5,8.8,6.6,3.9,5.0,89,15.5,15.5,0.0,10.0,5.94,9.5
2015-01-15,7.1,7.8,6.5,4.0,5.0,78,0.0,0.0,0.0,0.0,3.91,6.6
2015-01-16,7.0,8.1,5.7,3.6,4.2,72,0.0,0.0,0.0,0.0,5.34,8.7
2015-01-17,4.7,7.0,2.2,0.3,3.6,64,0.0,0.0,0.0,0.0,5.69,9.0
2015-01-18,5.7,8.9,2.0,1.6,4.6,69,0.0,0.0,0.0,0.0,5.32,9.1
2015-01-19,6.9,10.1,3.7,3.3,6.7,60,0.0,0.0,0.0,0.0,4.46,6.7
2015-01-20,7.3,10.0,3.8,3.4,6.7,73,0.0,0.0,0.0,0.0,5.78,9.0
2015-01-21,9.1,13.1,6.3,5.0,8.5,73,0.0,0.0,0.0,0.0,7.5,11.8
2015-01-22,5.1,6.6,3.2,0.8,2.4,71,0.0,0.0,0.0,0.0,6.72,11.1
2015-01-23,5.5,9.8,1.1,1.9,5.9,76,0.0,0.0,0.0,0.0,4.63,7.5
2015-01-24,9.3,14.5,5.1,6.4,11.7,80,0.0,0.0,0.0,0.0,4.8,7.1
2015-01-25,10.1,11.5,8.6,7.6,9.5,86,0.5,0.5,0.0,4.0,4.85,7.4
2015-01-26,8.5,9.8,7.0,5.9,7.5,83,0.7,0.7,0.0,4.0,5.46,8.5
2015-01-27,4.6,6.9,2.0,-0.7,2.4,77,2.9,1.9,0.7,15.0,7.61,12.3
2015-01-28,3.2,4.8,1.7,-1.9,-0.3,74,0.5,0.1,0.35,4.0,6.24,10.4
2015-01-29,2.6,4.0,1.5,-1.5,0.2,93,10.6,10.1,0.35,24.0,4.95,8.1
2015-01-30,3.0,4.6,1.4,-1.7,-0.1,73,0.0,0.0,0.0,0.0,5.73,9.3
2015-01-31,2.7,4.8,0.5,-2.2,0.2,63,0.0,0.0,0.0,0.0,5.16,8.8
2015-02-01,3.4,5.0,1.6,-0.1,2.2,70,0.4,0.4,0.0,3.0,3.92,6.9
2015-02-02,4.9,6.5,3.5,2.2,4.3,81,0.8,0.8,0.0,2.0,3.06,6.0
2015-02-03,5.3,6.4,4.6,2.5,3.4,81,0.3,0.3,0.0,2.0,2.76,4.4
2015-02-04,5.5,7.6,4.0,1.3,3.0,72,0.1,0.1,0.0,1.0,5.17,8.7
2015-02-05,3.8,6.2,1.7,-1.1,1.0,58,0.0,0.0,0.0,0.0,6.02,10.3
2015-02-06,4.0,7.5,0.3,0.6,4.0,63,0.0,0.0,0.0,0.0,3.01,5.4
2015-02-07,5.5,9.7,1.0,2.3,7.5,68,0.0,0.0,0.0,0.0,5.52,5.7
2015-02-08,3.5,7.3,0.2,-2.0,1.7,57,0.0,0.0,0.0,0.0,7.67,12.0
2015-02-09,1.3,4.2,-1.6,-2.7,1.4,55,0.0,0.0,0.0,0.0,4.24,7.2
2015-02-10,3.9,8.7,-0.9,-0.1,5.1,59,0.0,0.0,0.0,0.0,3.45,6.4
2015-02-11,7.9,12.2,2.8,4.2,8.3,63,0.0,0.0,0.0,0.0,5.52,8.8
2015-02-12,8.3,11.1,5.8,4.8,8.9,65,0.0,0.0,0.0,0.0,5.79,8.9
2015-02-13,8.1,12.6,4.7,5.1,10.9,78,0.0,0.0,0.0,0.0,4.57,8.4
2015-02-14,11.1,17.0,5.3,8.3,14.0,76,0.2,0.2,0.0,1.0,6.2,9.7
2015-02-15,14.0,16.6,12.2,12.7,16.4,84,5.0,5.0,0.0,12.0,6.01,9.5
2015-02-16,12.1,13.7,9.9,9.6,11.8,84,0.0,0.0,0.0,0.0,6.1,10.2
2015-02-17,9.4,12.8,6.8,7.0,11.1,78,0.0,0.0,0.0,0.0,4.09,6.6
2015-02-18,7.5,11.6,4.4,3.5,7.5,64,0.0,0.0,0.0,0.0,5.66,9.2
2015-02-19,6.3,11.0,2.6,2.1,7.0,67,0.0,0.0,0.0,0.0,7.12,10.3
2015-02-20,9.1,11.3,6.3,5.2,9.6,84,14.3,14.3,0.0,16.0,7.52,12.0
2015-02-21,9.3,10.8,8.2,6.7,10.2,88,8.8,8.8,0.0,11.0,6.22,9.5
2015-02-22,8.4,9.8,5.6,5.0,6.6,76,3.2,3.2,0.0,2.0,4.46,7.8
2015-02-23,6.3,8.8,3.3,2.7,5.5,78,6.8,6.4,0.28,9.0,4.28,7.4
2015-02-24,8.2,10.0,6.8,5.2,7.4,82,2.5,2.5,0.0,5.0,5.16,8.9
2015-02-25,8.2,8.6,7.8,5.4,7.1,91,28.7,28.7,0.0,24.0,5.15,8.1
2015-02-26,8.6,10.2,7.3,5.2,6.6,81,1.7,1.7,0.0,4.0,5.83,10.1
2015-02-27,5.5,7.3,3.2,0.6,3.2,80,19.2,18.2,0.7,18.0,7.04,12.3
2015-02-28,4.0,4.8,3.1,-0.6,0.3,91,20.1,19.2,0.63,19.0,6.57,10.2
2015-03-01,5.7,8.5,3.3,1.8,5.3,74,0.0,0.0,0.0,0.0,6.31,9.9
2015-03-02,7.7,11.5,3.9,4.1,7.6,71,0.4,0.4,0.0,1.0,5.28,9.5
2015-03-03,9.4,12.4,5.8,5.5,7.8,74,3.8,3.8,0.0,6.0,7.74,13.5
2015-03-04,5.0,6.4,3.8,0.2,2.1,56,0.0,0.0,0.0,0.0,5.42,9.4
2015-03-05,4.1,5.4,3.4,-0.3,0.9,70,2.2,2.2,0.0,8.0,4.97,8.2
2015-03-06,5.6,7.4,3.6,2.6,5.1,74,0.0,0.0,0.0,0.0,3.4,5.6
2015-03-07,7.5,9.8,5.6,4.7,7.4,72,0.0,0.0,0.0,0.0,4.88,7.9
2015-03-08,8.1,9.9,5.6,5.2,7.6,89,8.8,8.8,0.0,12.0,5.58,8.2
2015-03-09,8.2,11.3,4.7,4.1,7.5,80,0.0,0.0,0.0,0.0,7.32,11.5
2015-03-10,4.2,6.1,1.8,-0.1,3.1,58,0.0,0.0,0.0,0.0,6.28,10.4
