time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,relative_humidity_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max
2025-01-01,-1.4,5.0,-6.0,-5.7,0.6,45,0.0,0.0,0.0,0.0,1.99,4.6
2025-01-02,-1.4,5.1,-6.0,-6.2,0.1,40,0.0,0.0,0.0,0.0,2.86,6.9
2025-01-03,-1.6,5.8,-7.0,-6.0,1.1,39,0.0,0.0,0.0,0.0,2.74,5.6
2025-01-04,-1.2,7.1,-7.2,-5.3,2.8,45,0.0,0.0,0.0,0.0,2.64,4.3
2025-01-05,1.1,8.1,-4.5,-3.7,2.7,43,0.0,0.0,0.0,0.0,4.6,10.6
2025-01-06,0.4,6.4,-3.4,-4.5,0.6,36,0.0,0.0,0.0,0.0,4.67,9.3
2025-01-07,1.0,6.2,-2.4,-4.2,0.3,34,0.0,0.0,0.0,0.0,6.35,12.0
2025-01-08,-2.5,0.1,-5.0,-8.4,-6.4,28,0.0,0.0,0.0,0.0,5.46,10.9
2025-01-09,-3.6,1.3,-7.2,-8.8,-4.3,30,0.0,0.0,0.0,0.0,3.61,7.9
2025-01-10,-4.6,3.3,-9.8,-9.3,-1.4,36,0.0,0.0,0.0,0.0,2.69,4.9
2025-01-11,-4.0,2.5,-8.6,-8.5,-1.4,39,0.0,0.0,0.0,0.0,2.51,4.9
2025-01-12,-2.0,2.8,-5.9,-6.7,-1.7,41,0.0,0.0,0.0,0.0,3.22,6.5
2025-01-13,-0.4,7.8,-5.7,-4.6,2.4,44,0.0,0.0,0.0,0.0,4.26,7.5
2025-01-14,-1.5,1.5,-6.3,-7.6,-6.1,28,0.0,0.0,0.0,0.0,7.72,14.4
2025-01-15,-2.9,4.4,-7.6,-7.9,-1.3,27,0.0,0.0,0.0,0.0,3.49,8.0
2025-01-16,-0.9,7.2,-6.0,-5.7,3.1,33,0.0,0.0,0.0,0.0,3.05,6.8
2025-01-17,-1.6,6.4,-6.7,-5.6,1.9,45,0.0,0.0,0.0,0.0,2.99,5.1
