time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,relative_humidity_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max
2015-01-01,6.9,9.8,4.7,3.6,6.0,59,0.0,0.0,0.0,0.0,3.32,7.1
2015-01-02,7.7,11.8,3.9,4.8,8.5,67,0.0,0.0,0.0,0.0,4.41,9.3
2015-01-03,9.0,12.8,7.0,6.0,9.2,72,0.0,0.0,0.0,0.0,5.87,13.0
2015-01-04,9.5,11.4,7.8,6.0,7.5,86,0.0,0.0,0.0,0.0,7.12,14.1
2015-01-05,7.5,10.3,4.5,4.9,9.7,92,2.0,2.0,0.0,7.0,4.96,11.0
2015-01-06,4.9,6.6,3.6,1.3,3.1,85,5.1,5.1,0.0,12.0,4.57,9.5
2015-01-07,5.5,7.0,3.9,2.4,3.6,82,0.0,0.0,0.0,0.0,3.31,7.1
2015-01-08,4.3,5.9,3.5,1.0,2.8,80,0.0,0.0,0.0,0.0,3.47,6.8
2015-01-09,2.1,3.7,1.3,-1.1,0.4,98,21.0,4.4,11.62,23.0,3.0,6.0
2015-01-10,3.0,4.7,1.3,0.3,2.3,96,3.2,3.2,0.0,13.0,3.13,7.4
2015-01-11,4.5,6.1,3.5,1.5,2.4,90,0.1,0.1,0.0,1.0,4.11,8.5
2015-01-12,5.0,8.0,2.5,1.9,3.9,78,0.0,0.0,0.0,0.0,4.25,8.9
2015-01-13,4.8,11.7,0.8,2.1,8.1,72,0.0,0.0,0.0,0.0,2.8,6.6
2015-01-14,4.6,9.4,0.5,2.2,7.2,87,0.0,0.0,0.0,0.0,2.5,4.0
2015-01-15,6.7,10.7,3.4,4.3,8.6,85,0.0,0.0,0.0,0.0,3.16,6.9
2015-01-16,7.3,10.6,5.1,5.0,8.3,81,0.1,0.1,0.0,1.0,2.42,5.7
2015-01-17,7.2,9.8,4.5,4.0,6.1,77,0.0,0.0,0.0,0.0,5.46,11.2
2015-01-18,4.4,7.9,2.6,1.6,6.0,93,9.2,9.2,0.0,19.0,3.96,8.0
2015-01-19,5.1,7.7,3.2,2.4,5.0,87,0.0,0.0,0.0,0.0,3.75,7.7
2015-01-20,7.5,10.1,4.4,5.1,7.5,85,0.4,0.4,0.0,2.0,3.31,7.3
