time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,relative_humidity_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max
2005-01-01,8.2,12.4,4.1,2.4,6.9,30,0.0,0.0,0.0,0.0,7.21,13.8
2005-01-02,10.7,14.2,7.9,7.0,11.5,37,0.0,0.0,0.0,0.0,4.41,8.6
2005-01-03,14.1,17.8,10.4,11.9,16.1,59,0.0,0.0,0.0,0.0,3.36,6.5
2005-01-04,15.4,17.3,14.0,13.1,15.2,57,0.0,0.0,0.0,0.0,3.73,7.6
2005-01-05,16.2,18.5,14.2,14.5,17.3,60,0.0,0.0,0.0,0.0,3.4,8.2
2005-01-06,17.0,21.7,13.8,16.0,21.7,62,0.0,0.0,0.0,0.0,3.05,7.2
2005-01-07,17.7,21.8,15.3,17.3,22.0,72,0.0,0.0,0.0,0.0,3.62,8.7
2005-01-08,17.0,20.2,14.3,15.4,18.8,62,0.0,0.0,0.0,0.0,4.77,10.7
2005-01-09,14.7,17.6,11.5,11.7,15.3,57,0.0,0.0,0.0,0.0,5.02,9.5
2005-01-10,13.9,18.0,10.1,11.2,15.7,59,0.0,0.0,0.0,0.0,4.61,8.9
2005-01-11,15.7,19.5,12.8,14.3,18.7,66,0.0,0.0,0.0,0.0,3.89,8.0
2005-01-12,14.5,17.9,11.6,12.0,16.4,58,0.0,0.0,0.0,0.0,4.48,8.9
2005-01-13,10.0,13.1,8.4,6.1,9.8,72,1.9,1.9,0.0,7.0,5.98,11.4
2005-01-14,10.4,14.9,6.2,5.5,10.0,49,0.0,0.0,0.0,0.0,6.4,13.0
2005-01-15,11.5,16.2,7.5,6.9,11.9,37,0.0,0.0,0.0,0.0,5.5,11.2
2005-01-16,12.7,17.1,9.2,9.2,14.7,41,0.0,0.0,0.0,0.0,4.21,8.6
2005-01-17,13.8,17.5,10.9,11.4,15.2,62,0.0,0.0,0.0,0.0,3.62,8.7
2005-01-18,16.0,19.6,13.4,14.5,18.4,71,0.0,0.0,0.0,0.0,3.88,8.4
2005-01-19,17.1,19.8,15.3,16.7,19.3,76,0.0,0.0,0.0,0.0,3.22,7.7
2005-01-20,15.3,16.8,14.1,13.8,15.5,73,0.0,0.0,0.0,0.0,4.11,10.1
2005-01-21,16.0,18.7,14.3,14.6,17.5,75,0.0,0.0,0.0,0.0,4.9,10.7
2005-01-22,17.8,20.8,15.8,17.8,21.9,77,0.0,0.0,0.0,0.0,4.2,8.2
2005-01-23,17.4,21.5,14.1,17.4,22.0,81,0.0,0.0,0.0,0.0,4.18,9.4
2005-01-24,18.4,21.7,16.9,18.3,21.9,81,0.0,0.0,0.0,0.0,4.08,8.5
2005-01-25,19.3,22.2,17.3,20.6,23.4,85,0.5,0.5,0.0,2.0,2.68,5.7
2005-01-26,18.5,21.5,16.9,18.8,21.8,86,0.0,0.0,0.0,0.0,5.64,11.0
2005-01-27,18.4,20.9,16.6,18.2,20.4,83,0.0,0.0,0.0,0.0,5.19,10.3
2005-01-28,18.3,19.8,17.0,19.7,21.1,89,3.0,3.0,0.0,15.0,2.33,6.8
2005-01-29,18.8,21.3,16.7,20.1,21.9,89,2.7,2.7,0.0,16.0,4.32,8.7
2005-01-30,16.4,18.8,12.3,16.1,20.5,89,4.7,4.7,0.0,23.0,5.05,10.9
2005-01-31,11.8,12.9,11.3,8.7,10.0,74,1.6,1.6,0.0,14.0,5.42,10.3
2005-02-01,11.5,12.5,10.8,8.0,9.3,58,0.0,0.0,0.0,0.0,4.81,9.1
2005-02-02,12.2,13.5,10.9,9.7,11.2,78,2.4,2.4,0.0,17.0,4.4,10.6
2005-02-03,14.3,15.9,12.2,12.8,15.6,86,1.2,1.2,0.0,9.0,4.64,12.0
2005-02-04,17.8,20.6,15.6,18.2,21.1,88,0.0,0.0,0.0,0.0,3.76,7.4
2005-02-05,19.5,21.8,17.7,20.4,22.3,89,0.0,0.0,0.0,0.0,4.53,9.1
2005-02-06,20.3,23.0,18.6,21.8,25.1,88,0.0,0.0,0.0,0.0,3.89,8.5
2005-02-07,21.5,25.6,19.0,23.5,28.0,81,0.0,0.0,0.0,0.0,3.24,8.1
2005-02-08,20.5,23.7,18.5,21.9,24.8,86,0.1,0.1,0.0,1.0,4.03,8.7
2005-02-09,20.4,23.1,18.7,20.8,23.8,81,0.0,0.0,0.0,0.0,4.5,10.7
2005-02-10,18.8,20.7,14.4,18.1,21.4,73,0.3,0.3,0.0,2.0,5.19,10.1
2005-02-11,15.4,18.4,12.7,13.4,17.5,65,0.0,0.0,0.0,0.0,4.91,9.8
2005-02-12,17.9,21.3,15.6,17.3,21.1,70,0.0,0.0,0.0,0.0,3.18,7.4
2005-02-13,17.7,20.5,15.9,16.8,20.6,76,0.0,0.0,0.0,0.0,5.63,10.8
2005-02-14,18.5,20.6,16.8,17.5,19.7,80,1.1,1.1,0.0,4.0,6.16,12.5
2005-02-15,21.4,24.0,19.1,22.7,25.2,86,0.5,0.5,0.0,5.0,5.5,12.4
2005-02-16,22.9,24.8,21.6,24.4,25.4,86,1.2,1.2,0.0,8.0,6.87,13.9
2005-02-17,21.0,22.4,17.1,23.2,25.3,88,4.0,4.0,0.0,18.0,3.83,10.6
2005-02-18,12.4,16.4,11.0,9.0,15.5,79,6.1,6.1,0.0,14.0,6.75,13.3
2005-02-19,11.4,14.0,9.8,6.6,9.8,57,0.0,0.0,0.0,0.0,7.01,13.6
2005-02-20,9.4,11.0,7.9,4.8,7.0,56,0.0,0.0,0.0,0.0,6.64,12.8
2005-02-21,9.4,10.1,8.6,6.0,6.8,69,1.7,1.7,0.0,10.0,4.21,8.0
2005-02-22,10.4,11.9,9.0,8.5,10.9,82,3.2,3.2,0.0,21.0,3.26,6.9
2005-02-23,15.6,19.3,11.9,15.4,18.9,85,0.3,0.3,0.0,3.0,5.35,10.2
